Age,Gender,Educational Qualification,Location,Tenure,Monthly Salary,Incentive Earnings,Attendance %,Leave Utilization,Distance from Workplace,Number of Transfers,Performance Rating,Training Hours,Promotion History,Manager Effectiveness Score,Employee Engagement Score,Overtime Hours,Previous Attrition Label
45,Male,Bachelors,Dhaka,8,63345,3961.43,79.37,5,25,3,4,50,3,7,3,45,Yes
46,Male,Masters,Rajshahi,8,37901,6571.8,93.33,21,1,0,1,76,2,1,6,23,No
57,Female,Bachelors,Dhaka,7,92759,6752.33,84.04,18,10,0,4,51,3,10,6,41,No
42,Female,Bachelors,Rajshahi,8,125873,7013.61,79.66,19,25,2,3,78,0,6,6,12,No
51,Male,Bachelors,Rajshahi,2,67732,10696.47,83.3,9,23,2,3,66,2,7,3,32,No
45,Female,Masters,Rajshahi,3,104304,9600.12,89.09,21,10,3,2,52,0,3,8,8,No
51,Male,Bachelors,Dhaka,9,144206,22665.49,93.16,15,4,2,2,21,3,9,4,48,Yes
43,Female,Bachelors,Barisal,1,42507,5664.6,87.05,14,29,0,2,87,1,2,2,25,Yes
49,Male,Bachelors,Rajshahi,8,106785,7082.1,88.14,21,11,1,1,73,1,1,7,48,No
28,Male,High School,Barisal,8,60391,11463.39,78.47,5,28,0,3,60,2,10,8,41,Yes
56,Male,Bachelors,Chittagong,7,59171,6973.13,97.87,9,22,3,3,82,0,10,4,44,No
49,Female,PhD,Khulna,13,76730,12289.62,98.22,20,11,1,4,69,1,9,6,49,No
35,Female,High School,Barisal,14,140019,17523.81,92.09,11,11,1,3,80,1,7,8,12,No
31,Male,Bachelors,Khulna,11,32485,4569.15,75.44,16,22,0,4,89,2,10,5,20,No
37,Male,Bachelors,Rajshahi,5,135104,12891.09,88.43,12,6,1,1,37,2,1,9,28,Yes
37,Male,Bachelors,Khulna,4,140427,11241.75,90.73,22,15,1,2,80,0,4,6,27,Yes
52,Male,High School,Khulna,10,120320,15808.31,99.87,5,2,2,2,23,1,10,6,23,Yes
46,Female,Bachelors,Rajshahi,10,136102,15792.3,99.9,24,21,1,4,41,0,3,2,12,Yes
34,Male,High School,Barisal,13,115153,12496.06,96.44,16,23,3,5,17,0,7,7,41,Yes
27,Male,High School,Rajshahi,10,62748,9467.74,76.6,8,22,1,4,36,2,5,9,19,No
30,Female,Masters,Chittagong,14,28878,4434.97,98.83,16,3,2,1,59,0,9,5,38,Yes
57,Male,Bachelors,Sylhet,10,26949,1533.07,90.32,5,27,4,3,68,3,3,5,6,Yes
41,Female,PhD,Dhaka,6,110380,11127.59,95.02,5,28,4,4,66,0,6,5,40,No
39,Female,High School,Rajshahi,12,141816,15850.02,85.18,7,5,3,1,12,1,10,1,47,Yes
42,Male,Bachelors,Rajshahi,11,45881,2960.88,82.99,16,29,3,2,36,0,2,5,14,Yes
25,Female,High School,Khulna,1,76306,6515.4,86.58,17,24,1,5,43,3,3,10,24,No
54,Female,Bachelors,Chittagong,13,112150,6476.24,78.67,17,11,1,5,35,3,4,8,34,No
48,Male,PhD,Khulna,5,114364,22808.33,83.93,13,21,4,4,49,1,6,3,12,No
28,Male,Masters,Barisal,14,140925,22616.15,96.44,22,12,4,3,95,1,1,9,42,No
27,Male,High School,Rajshahi,4,34958,2206.46,75.95,5,26,0,4,41,0,6,9,7,No
36,Female,Bachelors,Rajshahi,4,84185,4464.95,78.77,10,3,4,5,50,3,4,6,20,No
39,Female,Bachelors,Khulna,7,33697,5320.53,78.13,9,9,4,5,11,3,8,4,5,No
53,Female,Bachelors,Rajshahi,9,112160,12996.97,85.08,8,27,3,2,81,0,9,4,9,No
32,Other,High School,Barisal,8,40493,6803.61,99.92,10,3,0,3,16,1,8,1,48,No
41,Female,Masters,Sylhet,11,67801,12781.94,79.33,7,2,0,3,28,3,8,10,40,Yes
45,Female,PhD,Dhaka,13,46199,6463.01,78.64,21,6,1,5,42,0,2,5,20,No
36,Male,PhD,Dhaka,14,132890,10374.23,97.88,15,24,1,5,11,1,10,5,13,No
28,Male,Masters,Dhaka,12,90792,15192.14,97.05,8,6,0,4,76,0,2,5,44,Yes
42,Male,Bachelors,Sylhet,8,59488,11503.3,75.81,24,17,0,4,87,1,6,1,32,No
47,Female,Bachelors,Rajshahi,5,55493,7604.47,93.79,5,8,1,2,24,1,5,1,24,Yes
35,Male,High School,Khulna,6,136545,20795.75,91.39,8,1,3,5,30,3,6,10,18,No
58,Male,High School,Chittagong,2,74002,7446.17,94.19,7,25,3,4,87,2,9,2,8,No
42,Male,Bachelors,Rajshahi,13,48731,5225.38,87.36,14,8,3,2,68,3,10,1,48,No
39,Male,Masters,Sylhet,11,32076,5138.52,99.78,5,22,3,3,91,0,7,8,46,No
26,Female,Masters,Barisal,14,26071,4931.74,76.1,8,15,1,5,48,1,5,4,36,No
24,Male,Masters,Sylhet,3,124926,18032.85,80.86,23,18,2,1,29,3,10,6,35,Yes
44,Female,Masters,Dhaka,5,92602,15601.32,84.91,5,13,4,5,10,1,7,8,35,No
47,Male,PhD,Rajshahi,2,116181,8800.16,86.24,20,25,4,4,82,3,8,5,14,Yes
58,Female,Bachelors,Dhaka,3,66410,5431.93,98.03,23,8,4,5,18,0,1,6,4,No
45,Male,Masters,Chittagong,4,124201,16121.94,89.0,24,29,4,1,60,0,10,4,16,No
40,Male,Bachelors,Barisal,6,79327,6067.18,76.13,22,20,1,5,47,0,7,6,29,No
46,Female,Bachelors,Dhaka,5,119948,17422.36,85.2,6,18,2,4,24,3,4,6,6,No
42,Male,PhD,Chittagong,10,86072,8069.08,85.41,10,13,1,3,93,2,5,3,5,Yes
33,Male,Masters,Sylhet,4,122371,20647.65,99.14,5,14,2,4,50,0,2,4,14,Yes
54,Male,High School,Dhaka,13,66041,11307.31,89.98,23,15,1,2,56,3,10,6,45,Yes
25,Male,High School,Dhaka,2,148616,17769.74,90.89,9,6,0,4,35,2,5,8,9,No
28,Male,Bachelors,Khulna,12,78326,6040.63,92.83,6,1,2,2,63,3,9,7,5,No
43,Male,Bachelors,Barisal,11,63549,9342.74,94.25,5,7,4,5,79,3,1,4,41,No
54,Female,Masters,Barisal,5,78096,15534.7,90.88,20,1,2,2,48,0,3,3,40,No
38,Female,Bachelors,Sylhet,5,80578,11553.97,80.93,6,15,3,5,26,2,4,8,12,No
45,Male,High School,Khulna,11,71390,3952.59,96.85,8,29,2,2,79,3,9,6,13,No
55,Other,Bachelors,Chittagong,7,71052,3736.92,93.3,7,6,3,4,18,3,2,8,0,Yes
49,Male,High School,Chittagong,1,68167,6684.07,93.55,21,5,3,1,55,3,7,9,32,Yes
43,Female,High School,Sylhet,4,79587,6316.63,99.91,19,12,0,5,15,3,9,9,18,No
38,Female,Masters,Barisal,11,86292,14838.57,95.06,14,26,2,2,77,0,10,10,8,No
55,Female,Bachelors,Chittagong,5,117114,20696.49,95.73,16,3,0,1,25,3,4,9,36,No
27,Male,Bachelors,Sylhet,8,100419,8916.49,98.79,16,22,4,2,96,2,5,10,48,Yes
27,Male,High School,Chittagong,12,67139,6636.47,78.78,24,20,2,2,96,1,10,1,47,No
55,Male,Bachelors,Rajshahi,12,142623,12185.29,87.44,11,14,1,2,38,2,4,3,11,Yes
22,Male,Masters,Dhaka,8,112753,21001.08,89.51,14,28,1,4,50,3,7,9,4,Yes
31,Male,Bachelors,Barisal,1,35707,4477.56,83.23,9,6,1,2,77,3,8,4,5,No
42,Male,Masters,Rajshahi,5,131392,19501.27,95.99,24,4,3,1,71,2,8,10,10,No
26,Male,Bachelors,Sylhet,10,38140,4283.97,94.06,24,15,1,2,49,1,3,2,37,Yes
23,Male,Bachelors,Sylhet,1,140149,20272.85,93.02,15,17,4,3,71,0,2,1,9,No
43,Female,Bachelors,Rajshahi,1,36093,3893.65,99.93,6,5,2,5,33,1,6,5,14,No
23,Female,Bachelors,Dhaka,2,107036,10805.47,81.48,20,24,2,4,15,1,1,4,49,No
31,Female,Masters,Dhaka,2,129089,18740.11,93.39,16,6,3,3,49,1,9,5,38,Yes
55,Male,Bachelors,Khulna,9,97043,13455.92,88.79,20,10,3,3,79,2,7,5,27,No
37,Female,Bachelors,Chittagong,4,123122,11577.06,82.82,8,9,3,1,67,1,8,8,2,Yes
43,Female,High School,Khulna,3,149534,10826.6,79.01,6,4,4,1,23,0,7,6,15,No
33,Male,Bachelors,Dhaka,11,30830,3245.98,97.4,14,26,2,4,87,3,5,3,44,Yes
45,Male,Masters,Rajshahi,1,55608,6243.65,89.89,17,9,0,4,54,2,5,9,16,No
59,Female,Bachelors,Chittagong,12,127865,18451.26,95.62,23,8,3,5,15,2,7,8,35,Yes
31,Male,Bachelors,Rajshahi,2,149678,28016.63,88.63,19,3,1,2,32,1,7,9,18,No
56,Male,PhD,Khulna,6,72287,4006.7,80.5,5,22,0,4,71,3,2,4,3,Yes
53,Male,Bachelors,Sylhet,9,115047,9957.22,83.44,21,20,0,4,93,3,2,8,24,No
28,Male,Bachelors,Rajshahi,5,58427,4619.09,84.54,24,1,3,2,26,3,7,3,26,No
42,Female,Bachelors,Khulna,4,109042,13667.78,99.32,8,25,1,5,93,2,5,5,11,Yes
41,Female,Masters,Khulna,13,53395,6111.33,75.14,24,20,3,1,79,0,2,7,26,No
47,Male,Masters,Khulna,5,134839,21487.36,99.64,13,27,3,5,37,3,1,1,3,No
25,Male,Bachelors,Sylhet,9,137306,11858.07,99.51,10,5,1,2,22,2,9,1,23,No
43,Female,Bachelors,Sylhet,12,117662,16375.58,99.9,7,3,0,1,38,1,8,3,16,Yes
36,Female,PhD,Sylhet,13,120002,21909.8,86.91,6,4,0,1,54,3,2,4,25,No
42,Male,High School,Chittagong,7,42970,8018.27,99.1,22,29,1,1,29,1,2,1,17,No
36,Female,Bachelors,Sylhet,8,95218,18454.93,84.89,23,25,0,5,67,3,3,8,21,Yes
43,Male,High School,Sylhet,4,146487,24315.26,75.66,11,23,4,2,90,1,4,2,5,No
49,Male,Masters,Sylhet,11,139006,25840.96,80.61,7,24,3,5,63,2,9,5,18,No
35,Female,High School,Rajshahi,8,101475,8643.6,98.63,22,19,4,5,73,1,6,6,36,No
48,Male,Bachelors,Sylhet,6,99362,7912.91,75.34,24,15,4,3,61,2,3,6,33,No
49,Female,High School,Chittagong,5,48371,2465.63,88.65,24,19,4,4,52,1,8,6,10,No
47,Female,Bachelors,Khulna,13,120482,18798.4,76.89,23,16,2,5,96,1,6,1,23,No
23,Female,Masters,Rajshahi,12,114895,21901.29,82.16,13,23,2,3,27,1,8,3,44,Yes
46,Male,Bachelors,Dhaka,7,44266,3454.53,77.2,20,8,4,2,93,3,10,3,36,Yes
24,Male,Bachelors,Sylhet,6,128553,18709.8,96.49,10,14,3,3,63,0,2,8,22,No
29,Male,Bachelors,Khulna,3,44195,7158.22,89.78,16,5,4,5,69,0,8,6,39,Yes
54,Male,Bachelors,Khulna,5,135949,25713.68,97.55,10,1,4,2,80,3,5,2,42,Yes
56,Female,Masters,Rajshahi,9,52315,7691.82,92.21,17,19,2,3,10,1,10,1,3,No
27,Female,Bachelors,Dhaka,7,145215,28395.93,99.28,9,5,4,5,46,1,4,4,17,No
44,Female,Masters,Barisal,12,108804,11065.47,87.75,17,3,3,2,58,3,3,1,29,Yes
46,Female,Bachelors,Chittagong,4,100246,10274.14,90.97,24,17,3,2,44,2,9,5,14,No
40,Female,Bachelors,Barisal,7,66581,8752.2,89.41,11,7,4,4,76,2,10,8,36,No
26,Male,Bachelors,Khulna,5,70537,7584.51,87.11,16,17,3,5,44,3,7,10,22,No
32,Male,Bachelors,Barisal,11,104697,5257.24,96.15,8,26,4,4,18,0,7,2,11,No
33,Female,Bachelors,Khulna,13,122357,19548.46,91.11,9,13,2,2,46,2,6,8,3,Yes
31,Male,Masters,Barisal,2,144761,23560.95,95.03,20,22,4,2,69,3,9,8,3,No
29,Male,Bachelors,Khulna,13,100265,16247.56,94.66,8,22,0,3,65,2,3,6,40,No
45,Male,High School,Khulna,6,138984,14142.05,79.78,12,14,2,4,98,3,1,8,40,No
49,Female,Masters,Rajshahi,7,139451,17897.62,91.25,20,23,3,1,21,2,7,2,13,No
57,Male,Masters,Dhaka,8,117449,12214.23,79.99,12,12,3,5,80,2,9,7,7,No
58,Female,High School,Khulna,6,145104,7604.24,89.58,21,11,2,4,80,3,6,8,22,No
42,Female,Bachelors,Chittagong,8,47184,6339.99,91.94,18,1,0,2,13,0,10,4,0,No
29,Male,Bachelors,Chittagong,7,48279,3310.21,99.93,16,27,2,3,70,0,2,9,10,No
30,Male,Masters,Sylhet,2,51570,3197.66,75.76,7,3,1,5,54,2,8,6,26,No
36,Male,Masters,Khulna,14,68030,11110.99,77.28,24,12,0,5,59,2,9,3,3,Yes
39,Female,Masters,Khulna,6,87245,4486.66,76.93,6,9,2,3,59,0,10,4,28,Yes
41,Female,Masters,Khulna,9,80467,15598.63,84.96,17,2,1,2,83,3,8,4,16,No
27,Female,Bachelors,Barisal,12,144618,18408.18,95.54,15,14,4,1,57,1,9,1,48,No
33,Female,Masters,Khulna,6,60133,11873.41,96.1,16,5,0,3,32,2,1,10,18,No
23,Male,Bachelors,Khulna,4,103731,6088.97,93.42,22,3,4,1,99,1,3,1,44,No
28,Male,High School,Chittagong,7,68805,9462.71,97.42,13,12,1,4,96,2,3,1,48,No
37,Female,Bachelors,Dhaka,3,68998,7065.33,83.07,11,12,3,5,17,0,9,4,23,No
24,Male,Masters,Dhaka,5,42238,7455.95,77.2,10,29,3,2,92,3,3,1,43,Yes
24,Male,Masters,Sylhet,1,106088,11052.61,76.45,18,21,3,1,38,2,10,6,45,No
48,Male,High School,Chittagong,10,93264,8307.32,96.3,22,7,4,2,52,1,1,2,40,Yes
59,Male,Masters,Khulna,3,140603,25116.33,93.26,18,1,0,4,62,0,3,1,43,No
54,Male,Masters,Dhaka,8,73245,7778.47,92.47,9,3,4,1,15,2,2,7,31,Yes
49,Male,Bachelors,Rajshahi,9,48557,2550.46,83.49,24,11,4,2,33,3,9,6,30,Yes
22,Male,Bachelors,Rajshahi,9,95474,10363.07,84.5,17,13,3,2,83,2,1,1,48,Yes
29,Male,Masters,Rajshahi,10,121738,18038.93,98.95,5,22,4,4,23,3,2,10,15,Yes
58,Female,Bachelors,Khulna,2,90667,7992.65,76.6,16,23,1,3,61,3,1,9,31,Yes
53,Female,High School,Khulna,4,116228,13342.76,94.34,23,10,2,4,79,0,9,6,43,No
58,Male,Masters,Sylhet,5,110513,6465.81,82.74,14,19,2,1,13,2,7,2,41,No
25,Female,Masters,Sylhet,3,90074,12449.48,75.98,9,4,2,1,67,3,1,7,33,No
51,Male,Bachelors,Sylhet,13,83204,13599.21,93.56,24,22,3,5,88,0,10,3,34,Yes
27,Male,Masters,Barisal,11,123597,13842.48,83.27,10,5,3,2,46,2,6,7,36,Yes
40,Female,Bachelors,Rajshahi,1,117800,13315.51,93.05,16,11,2,1,57,3,5,9,15,Yes
53,Female,High School,Khulna,6,50575,3198.48,92.69,7,9,0,3,48,0,10,5,20,No
30,Female,Bachelors,Rajshahi,14,105263,8451.69,88.37,18,13,2,3,75,2,5,1,12,No
33,Male,Bachelors,Sylhet,10,101024,7395.09,94.43,8,28,4,4,22,3,4,5,17,No
32,Male,Masters,Khulna,2,45069,5509.83,89.53,21,17,2,1,75,0,3,8,1,Yes
37,Female,High School,Chittagong,9,49400,6391.78,82.17,21,15,2,1,69,0,8,8,32,Yes
22,Male,Bachelors,Dhaka,1,49146,9452.79,93.35,18,13,0,5,50,2,7,3,40,No
42,Male,Bachelors,Dhaka,11,31846,1942.12,89.73,19,21,3,5,41,0,5,4,17,No
51,Female,Masters,Sylhet,9,65352,9147.99,75.32,11,11,3,5,61,2,9,8,27,No
34,Female,High School,Rajshahi,7,48694,6280.3,97.54,8,1,4,1,14,2,7,8,36,Yes
55,Female,High School,Chittagong,11,46740,5956.31,88.64,21,8,2,4,76,3,10,7,34,No
25,Male,Bachelors,Khulna,13,74438,13471.33,96.72,10,23,1,4,75,2,2,6,36,No
49,Female,Masters,Rajshahi,10,55996,4526.2,97.07,15,5,4,4,87,0,7,4,11,No
59,Male,Bachelors,Sylhet,2,88874,4987.25,86.12,16,22,3,4,61,2,7,10,39,No
52,Male,Bachelors,Rajshahi,14,122661,18502.27,87.69,19,16,0,3,58,3,4,9,7,No
48,Female,High School,Sylhet,6,131945,13428.52,85.39,16,4,3,1,38,0,8,2,24,No
26,Male,Masters,Barisal,8,84682,4457.53,86.24,15,25,3,2,47,3,4,2,6,No
46,Male,High School,Dhaka,2,69200,6069.26,97.38,21,19,0,1,79,1,7,1,1,No
24,Female,Bachelors,Dhaka,5,47970,4624.26,94.7,12,18,2,4,17,3,4,3,32,No
54,Male,Bachelors,Rajshahi,13,35895,5115.96,78.16,16,23,2,3,68,1,8,3,32,Yes
25,Male,Bachelors,Chittagong,12,63071,4786.32,90.26,13,29,3,3,64,1,3,4,39,Yes
46,Male,Masters,Khulna,11,77268,8650.78,99.9,15,2,4,1,11,2,2,3,48,Yes
41,Male,Bachelors,Sylhet,6,47258,5783.02,89.89,7,13,1,2,35,0,10,10,22,No
55,Male,Masters,Khulna,3,113890,13539.88,94.65,11,16,4,4,72,2,6,6,4,No
47,Female,PhD,Dhaka,14,121177,23761.73,94.23,7,22,4,3,26,0,7,9,13,No
26,Female,Bachelors,Chittagong,12,82300,4676.75,83.76,20,27,3,4,68,3,7,8,7,No
56,Male,Masters,Chittagong,2,86915,16743.76,84.3,14,8,3,4,97,1,6,6,19,No
49,Female,Masters,Khulna,11,33444,4591.55,93.1,11,19,1,4,25,1,8,8,17,No
50,Male,Masters,Dhaka,6,100147,16960.81,87.5,24,3,1,5,67,1,6,8,22,No
30,Male,Bachelors,Khulna,3,101064,11577.78,89.26,19,19,1,4,73,3,6,10,28,No
59,Female,Bachelors,Rajshahi,2,140923,16639.58,92.82,14,17,3,4,59,3,3,6,6,No
27,Male,Bachelors,Chittagong,1,91535,16650.12,94.44,16,9,3,2,94,2,2,2,23,No
40,Other,Masters,Chittagong,14,28760,5303.06,81.79,22,21,4,2,35,2,7,5,45,Yes
32,Male,Bachelors,Rajshahi,8,61884,5309.85,78.67,13,25,3,5,26,0,6,4,24,No
23,Female,Bachelors,Dhaka,1,127715,10202.68,82.29,13,21,2,5,55,0,1,6,13,No
30,Male,Bachelors,Chittagong,12,112477,13996.11,87.69,8,23,2,4,77,1,2,2,37,Yes
42,Male,Bachelors,Barisal,5,51022,9441.19,83.55,9,17,1,3,59,3,2,4,2,No
45,Male,Bachelors,Barisal,11,79504,7819.48,89.21,11,25,3,3,52,3,1,8,45,No
55,Female,High School,Barisal,6,68130,10069.76,76.34,11,1,2,1,57,2,3,1,13,No
43,Male,Bachelors,Sylhet,11,68881,10760.78,87.74,15,4,4,3,77,2,5,3,2,No
24,Female,Masters,Sylhet,12,87399,14578.26,84.2,14,23,0,3,28,0,4,4,41,No
33,Male,Bachelors,Dhaka,12,61451,8270.61,88.37,15,27,4,2,34,0,2,2,8,No
49,Male,Masters,Rajshahi,3,76413,8433.57,85.56,22,15,0,1,81,2,8,2,6,Yes
51,Male,High School,Khulna,14,117057,22832.25,82.11,16,12,4,1,27,2,9,6,25,No
47,Female,Bachelors,Dhaka,7,87278,12367.26,97.6,20,25,2,2,60,3,8,6,6,No
42,Female,Masters,Khulna,2,138286,22026.86,79.62,8,17,3,3,27,0,7,3,6,No
49,Male,Masters,Dhaka,7,54639,5559.38,92.03,21,12,0,3,67,2,10,8,43,Yes
47,Female,Bachelors,Sylhet,2,59621,8972.51,98.12,21,16,3,1,73,2,2,3,35,Yes
54,Male,PhD,Barisal,5,121985,10816.37,88.47,9,13,3,3,80,1,6,2,12,No
42,Female,Masters,Rajshahi,7,148479,12882.71,96.91,17,11,2,1,66,2,4,5,2,No
56,Female,PhD,Sylhet,11,38079,5986.34,78.12,7,15,1,3,26,2,5,7,19,No
55,Male,Bachelors,Rajshahi,11,31895,4089.23,87.34,21,29,1,4,68,3,9,1,8,No
39,Male,High School,Khulna,14,118515,18072.53,86.43,15,16,0,2,76,2,9,2,21,No
32,Other,Bachelors,Dhaka,3,77142,6974.85,75.2,5,6,2,5,95,0,4,2,44,Yes
44,Female,Bachelors,Chittagong,14,136239,19047.37,86.08,22,27,3,4,24,1,8,8,32,Yes
43,Female,High School,Chittagong,11,37552,4378.19,84.23,21,26,4,3,35,3,5,10,22,No
38,Male,Masters,Rajshahi,4,117930,16456.43,91.74,13,11,4,5,57,0,9,6,22,No
26,Male,High School,Barisal,1,73821,6912.0,98.46,24,15,0,4,23,1,2,4,37,Yes
32,Male,Bachelors,Barisal,3,122812,19320.49,77.14,11,5,0,2,90,1,4,4,25,No
51,Female,Bachelors,Rajshahi,9,58630,10019.25,83.19,9,3,0,5,18,2,3,5,31,No
36,Female,Masters,Sylhet,10,95063,8459.42,86.1,20,26,2,5,16,1,7,3,27,No
48,Male,Bachelors,Chittagong,5,37247,3541.93,86.38,11,2,4,2,64,1,2,4,29,Yes
56,Male,Masters,Sylhet,8,42603,6355.22,94.37,17,1,2,4,21,2,3,4,39,No
54,Male,Bachelors,Khulna,2,127099,19616.18,86.08,17,15,2,5,26,3,9,7,16,No
41,Male,Masters,Chittagong,3,70564,10980.81,75.68,19,2,3,2,82,2,8,7,17,No
37,Male,PhD,Khulna,7,136038,20732.84,92.75,21,28,2,4,17,3,2,1,24,No
55,Male,Bachelors,Dhaka,14,25527,2780.43,97.12,21,29,2,3,51,1,6,3,3,Yes
23,Male,PhD,Sylhet,10,81521,8904.38,87.85,23,20,3,1,85,0,3,9,25,No
56,Male,High School,Rajshahi,4,93458,8245.11,89.53,14,6,1,3,46,3,6,6,30,Yes
49,Male,Bachelors,Chittagong,9,30849,2268.17,79.07,6,12,3,3,29,3,5,6,11,No
27,Male,High School,Sylhet,14,120836,18595.04,80.52,18,21,0,1,10,3,10,4,47,No
30,Male,Bachelors,Rajshahi,7,118316,7569.66,80.88,7,16,1,3,18,3,4,10,17,No
41,Male,Masters,Dhaka,14,75314,14360.03,85.77,11,14,4,3,33,1,7,9,9,No
22,Male,High School,Chittagong,11,70724,12306.18,98.2,15,4,2,2,43,0,10,3,35,No
29,Male,Bachelors,Khulna,12,118676,21198.6,88.04,21,8,1,2,45,3,7,8,1,No
44,Male,Bachelors,Dhaka,1,42230,7854.79,79.8,19,12,4,4,13,0,4,6,24,No
24,Female,Bachelors,Barisal,4,117229,13046.5,81.65,23,23,3,5,38,1,3,2,46,Yes
25,Female,Bachelors,Rajshahi,10,97495,17257.11,84.6,15,14,3,4,96,3,4,3,8,Yes
46,Female,Masters,Chittagong,11,126390,9316.11,90.58,19,20,0,2,25,0,2,1,46,No
59,Male,High School,Chittagong,6,67730,3606.37,86.0,19,26,0,2,17,3,4,3,31,Yes
36,Female,Bachelors,Dhaka,6,110203,18484.76,84.81,10,13,1,1,48,3,4,4,4,Yes
42,Female,Bachelors,Chittagong,10,116937,7158.82,89.12,19,29,2,1,67,1,5,6,2,Yes
56,Male,Bachelors,Rajshahi,6,138723,27505.82,81.05,13,5,3,2,21,3,1,10,16,No
35,Male,Bachelors,Dhaka,5,28323,4282.99,76.97,9,12,1,3,53,0,2,7,12,Yes
57,Female,Masters,Khulna,3,25445,4147.98,75.61,23,10,1,4,13,0,8,3,2,No
33,Male,Bachelors,Dhaka,2,107945,9377.24,81.28,9,21,1,2,34,1,8,7,27,Yes
38,Male,Bachelors,Dhaka,3,34963,5282.2,77.29,17,19,0,2,79,2,8,4,3,Yes
30,Female,High School,Khulna,9,75511,4265.09,83.41,22,13,3,1,76,2,5,1,17,Yes
56,Female,Bachelors,Barisal,3,147898,25981.81,94.32,24,9,0,4,48,1,8,1,34,No
34,Male,Masters,Rajshahi,3,145801,10999.75,92.91,21,11,0,4,33,1,9,8,13,No
36,Male,High School,Barisal,1,148440,22949.37,90.27,19,5,1,5,94,2,4,10,15,No
39,Male,Bachelors,Barisal,2,40437,3383.45,96.31,18,28,4,2,15,2,4,7,11,No
54,Female,Masters,Barisal,11,41855,2522.52,82.05,20,13,4,5,81,0,7,4,10,No
27,Male,Bachelors,Sylhet,12,106947,13071.5,97.13,8,10,4,1,42,0,5,1,1,No
48,Male,Bachelors,Barisal,3,148439,11191.25,84.98,21,18,1,5,57,0,10,6,32,Yes
44,Female,Bachelors,Sylhet,2,35847,5714.61,85.02,24,29,2,3,76,2,1,10,12,Yes
48,Male,High School,Khulna,8,28236,2417.99,85.13,18,15,3,2,11,1,8,7,29,Yes
55,Female,Masters,Rajshahi,6,86897,8808.83,77.45,22,20,1,2,47,3,4,6,25,No
59,Male,High School,Barisal,7,148824,20108.49,99.39,10,12,1,4,49,0,8,6,49,No
35,Male,Masters,Chittagong,1,143636,13321.56,78.46,12,4,0,5,65,3,2,8,17,Yes
57,Female,Bachelors,Khulna,6,38487,4106.49,83.52,13,5,4,4,97,1,4,6,12,No
29,Male,Masters,Sylhet,2,102384,17645.19,82.98,5,8,1,5,30,2,2,2,3,No
56,Male,High School,Rajshahi,13,87423,6721.21,76.87,17,5,2,5,91,0,5,7,32,No
40,Male,Bachelors,Dhaka,6,38155,2378.21,78.81,7,1,3,1,44,2,10,10,14,Yes
51,Female,Bachelors,Rajshahi,3,36255,3598.44,76.12,10,18,2,5,84,1,10,4,16,Yes
35,Female,Bachelors,Rajshahi,7,145860,16577.94,82.31,21,19,1,4,84,0,8,3,5,Yes
41,Other,Bachelors,Barisal,3,26979,3545.01,96.67,12,19,1,5,76,1,7,8,4,No
46,Male,Masters,Barisal,9,46305,4902.01,83.49,10,10,0,5,69,1,5,10,32,No
45,Male,Masters,Sylhet,3,99543,16771.68,78.09,20,22,2,2,32,0,7,5,15,Yes
35,Male,High School,Sylhet,7,60094,3359.13,91.14,5,9,0,2,74,3,5,4,45,No
47,Female,High School,Barisal,12,60098,6897.15,99.92,14,26,2,2,72,0,7,4,23,No
59,Male,Masters,Barisal,4,114566,12297.33,80.81,22,1,4,3,32,2,4,5,4,No
44,Other,High School,Chittagong,8,58770,8647.23,81.99,18,22,4,2,95,3,4,4,2,Yes
43,Male,PhD,Chittagong,14,34734,6771.1,99.3,9,25,2,3,51,0,10,3,34,Yes
40,Other,Bachelors,Khulna,2,96984,12273.94,79.47,21,20,0,3,73,0,4,4,26,No
24,Female,Bachelors,Barisal,8,64605,12793.83,87.78,18,26,4,4,75,0,8,10,11,No
40,Female,High School,Dhaka,9,102932,9813.27,80.99,22,3,1,2,90,0,1,5,49,No
30,Male,Bachelors,Chittagong,13,80619,4404.23,98.31,8,13,3,5,50,0,10,2,40,Yes
49,Male,Bachelors,Sylhet,8,149109,11160.73,99.54,24,6,0,1,29,2,5,7,24,No
41,Male,Masters,Rajshahi,6,52881,5778.24,95.37,6,6,2,5,18,1,10,5,16,Yes
28,Male,PhD,Khulna,10,88401,8614.69,82.87,11,29,3,2,66,2,2,9,48,No
35,Male,High School,Chittagong,1,56177,3626.68,85.09,11,18,3,5,84,1,10,6,19,No
30,Male,High School,Rajshahi,7,65122,7482.45,81.06,11,5,1,2,26,0,4,1,27,Yes
40,Male,High School,Rajshahi,1,137555,13854.18,97.27,17,17,0,2,87,2,5,9,49,No
35,Female,Masters,Chittagong,7,60297,4123.89,97.86,23,29,3,5,91,1,8,5,34,No
59,Female,Bachelors,Dhaka,14,136513,12889.23,85.47,10,25,0,3,27,1,2,9,49,No
57,Male,High School,Dhaka,2,141118,25819.71,91.41,24,25,1,4,72,0,2,1,14,Yes
38,Other,Bachelors,Khulna,8,61680,5878.56,79.14,21,3,2,4,81,0,2,2,32,No
51,Male,Bachelors,Dhaka,2,108452,17037.08,85.87,22,5,3,4,81,3,8,3,2,No
30,Male,PhD,Khulna,3,76044,10783.58,90.79,5,3,3,4,35,3,3,5,6,No
