Age,Gender,Educational Qualification,Location,Tenure,Monthly Salary,Incentive Earnings,Attendance %,Leave Utilization,Distance from Workplace,Number of Transfers,Performance Rating,Training Hours,Promotion History,Manager Effectiveness Score,Employee Engagement Score,Overtime Hours,Previous Attrition Label
53,Male,Bachelors,Barisal,4,73773,3901.43,99.12,10,18,3,4,43,2,5,4,26,No
42,Male,High School,Barisal,10,15734,2075.0,75.14,17,29,4,2,11,2,10,5,17,Yes
36,Other,Bachelors,Chittagong,12,49218,7993.62,93.59,7,18,2,4,67,1,5,7,48,Yes
55,Male,Bachelors,Sylhet,9,115208,8741.19,99.96,20,3,3,3,51,2,7,8,8,No
37,Male,Bachelors,Khulna,6,56495,5565.35,82.98,21,11,1,1,71,2,6,10,25,No
53,Male,High School,Dhaka,12,95998,4803.39,75.53,14,5,3,5,45,0,2,10,41,Yes
58,Female,High School,Dhaka,13,84314,7396.24,85.61,10,28,2,2,76,2,5,1,24,Yes
59,Male,Masters,Dhaka,12,56659,7144.54,85.32,5,12,3,5,90,3,7,5,46,Yes
50,Male,Masters,Sylhet,5,28509,4959.8,88.79,11,23,4,1,31,2,2,8,29,Yes
23,Male,Bachelors,Barisal,11,61319,6432.27,99.68,8,3,4,4,25,0,5,8,41,Yes
50,Female,Masters,Dhaka,14,24874,4871.52,85.51,19,26,4,2,26,2,9,5,2,Yes
48,Female,Bachelors,Dhaka,11,57284,9311.37,92.54,17,28,4,2,67,2,2,2,26,Yes
58,Female,Bachelors,Khulna,4,21534,3205.35,86.14,13,13,4,5,73,2,10,1,18,No
57,Male,Bachelors,Barisal,10,62453,11407.32,90.87,8,13,1,4,61,2,9,5,11,No
32,Male,Bachelors,Dhaka,5,60795,11227.97,78.86,12,5,4,2,69,1,10,1,26,No
47,Female,Masters,Rajshahi,11,117109,21650.65,96.12,10,29,4,5,64,0,2,1,4,Yes
57,Female,High School,Khulna,1,85501,16589.38,90.74,16,25,1,1,16,0,3,10,22,No
38,Male,High School,Khulna,4,117267,18514.54,99.6,6,18,0,3,66,2,6,4,20,No
36,Male,Bachelors,Dhaka,7,103952,10997.43,89.69,14,29,4,5,74,0,8,8,36,No
40,Male,Bachelors,Khulna,10,95969,11857.31,83.63,8,20,1,1,33,1,10,9,12,No
22,Male,Bachelors,Rajshahi,8,74688,6136.89,75.88,16,25,1,1,58,0,1,3,4,Yes
32,Male,Bachelors,Khulna,7,34034,1956.78,95.12,12,22,3,5,37,3,2,4,13,No
58,Male,High School,Sylhet,3,47861,4791.23,97.87,22,3,3,1,42,0,3,7,38,No
45,Other,High School,Rajshahi,1,89565,7654.01,94.52,19,12,0,3,94,0,7,7,49,Yes
47,Male,Bachelors,Barisal,3,48515,8840.69,96.67,13,6,3,1,44,2,6,2,29,No
58,Other,Bachelors,Barisal,2,126826,8516.32,90.39,9,6,0,5,61,1,8,2,18,No
50,Male,High School,Dhaka,8,18632,1987.65,87.89,19,8,0,3,85,1,4,8,44,Yes
44,Female,Bachelors,Sylhet,6,20152,3547.46,94.51,13,11,1,4,67,0,1,5,17,Yes
37,Male,High School,Chittagong,5,71246,4152.75,97.16,7,8,0,4,80,0,1,7,1,No
47,Male,Bachelors,Barisal,14,110446,19106.19,86.74,15,27,1,2,23,0,8,3,40,Yes
55,Male,Masters,Khulna,2,120319,19338.82,86.98,22,6,2,4,60,3,4,1,12,No
51,Male,Masters,Khulna,6,83419,10406.87,94.96,24,22,2,5,58,1,4,8,44,Yes
34,Female,Bachelors,Barisal,7,138880,26835.13,97.82,8,17,1,3,29,0,7,5,26,No
47,Male,Bachelors,Sylhet,1,148484,28853.46,88.31,6,17,0,4,93,2,6,1,3,No
24,Male,Bachelors,Chittagong,5,88581,17704.29,85.32,21,25,2,5,58,1,3,8,30,No
38,Male,Bachelors,Barisal,9,71354,12169.47,97.72,9,26,1,4,36,3,1,2,43,Yes
44,Female,Masters,Rajshahi,10,117905,10218.25,79.58,12,13,2,3,28,2,10,9,11,No
33,Male,Masters,Chittagong,11,59183,8249.21,93.82,6,24,0,5,80,3,4,10,39,No
23,Male,Bachelors,Khulna,12,35399,3909.1,87.61,24,6,1,3,34,2,6,9,32,No
22,Male,Bachelors,Barisal,5,78518,7418.27,87.25,13,8,0,1,29,2,3,1,6,No
57,Male,Bachelors,Sylhet,14,135007,25836.79,89.68,17,11,4,1,40,3,2,1,3,Yes
49,Male,PhD,Khulna,3,43313,7204.67,86.07,13,15,1,3,53,3,4,4,20,No
36,Male,Masters,Barisal,5,73115,9751.26,82.61,10,4,0,1,61,2,7,1,46,Yes
49,Female,Masters,Barisal,12,19447,1434.03,85.29,8,28,0,4,32,3,6,4,15,Yes
57,Female,Bachelors,Khulna,7,99579,19228.84,77.1,12,21,2,4,26,1,8,9,23,No
23,Female,Masters,Sylhet,10,108625,17351.94,82.4,9,15,1,2,42,2,4,2,14,No
23,Other,Bachelors,Dhaka,5,79052,10329.25,87.96,8,10,4,2,69,2,9,4,12,No
48,Male,Bachelors,Barisal,1,107047,15058.55,99.72,22,12,1,3,21,3,7,10,42,Yes
54,Male,High School,Sylhet,10,68213,3993.85,79.19,22,13,4,2,24,0,4,7,35,No
39,Male,Masters,Khulna,14,55631,5456.32,76.47,7,1,1,3,12,0,2,4,30,No
23,Female,Masters,Rajshahi,2,34891,4094.65,94.33,20,29,4,3,44,0,6,7,40,No
26,Male,Bachelors,Barisal,7,86595,14647.89,92.74,12,7,2,1,96,0,10,6,23,No
37,Male,Masters,Rajshahi,13,141873,23191.93,96.5,8,21,0,4,35,2,9,10,20,No
27,Female,Bachelors,Rajshahi,8,79459,13494.84,80.83,20,15,4,3,74,2,10,8,39,No
52,Male,Bachelors,Khulna,13,133527,24203.02,76.01,7,13,4,1,31,2,10,1,34,No
50,Female,Bachelors,Dhaka,2,29148,5588.38,91.36,6,22,4,2,94,0,7,5,42,Yes
57,Other,Bachelors,Barisal,6,22051,3479.37,96.24,12,18,0,3,84,2,10,8,43,Yes
48,Male,Masters,Khulna,10,100877,6353.86,81.1,15,3,4,4,97,3,2,9,46,Yes
34,Male,Bachelors,Sylhet,2,67278,11081.33,89.22,9,23,0,1,65,3,7,3,37,No
33,Male,Bachelors,Sylhet,8,149671,25129.62,88.98,12,3,4,1,55,1,10,10,7,No
56,Male,Bachelors,Barisal,3,110870,14647.52,80.75,5,13,3,3,82,3,10,7,45,Yes
46,Male,High School,Rajshahi,8,135914,26373.45,83.17,23,22,3,3,18,2,6,1,7,No
45,Male,High School,Dhaka,5,51606,7447.17,90.13,17,11,2,3,74,3,9,10,17,No
31,Male,High School,Sylhet,3,138563,24203.56,87.39,10,24,3,1,62,3,6,3,8,No
42,Other,Bachelors,Khulna,6,45272,6565.26,98.03,9,17,2,2,64,3,5,9,29,No
33,Male,Masters,Khulna,8,59207,10300.93,86.01,21,16,1,4,72,2,9,3,47,Yes
35,Female,Bachelors,Khulna,4,120962,16073.67,79.31,12,27,0,5,98,2,3,8,46,Yes
36,Male,Masters,Chittagong,3,95898,13505.13,81.43,24,15,4,3,63,2,6,7,14,No
30,Male,Bachelors,Chittagong,1,52468,8220.58,80.14,15,13,2,5,18,3,3,8,41,Yes
59,Male,Bachelors,Chittagong,7,51449,7163.62,76.83,16,11,2,3,64,3,2,10,38,No
47,Male,Masters,Barisal,3,78717,12984.78,78.89,21,24,2,3,77,2,4,5,21,No
25,Male,Masters,Barisal,7,76211,4464.16,75.19,24,5,0,2,62,2,4,5,9,No
23,Male,Bachelors,Dhaka,14,140894,22611.05,76.82,18,2,1,5,78,0,9,10,46,Yes
44,Male,High School,Barisal,9,54224,5211.72,91.07,19,15,0,4,94,3,2,2,2,No
22,Female,Bachelors,Khulna,11,74333,13268.7,85.56,22,17,1,2,39,1,5,8,7,No
22,Male,Masters,Khulna,14,90856,13629.91,95.59,5,15,2,5,72,0,2,5,35,Yes
29,Male,Bachelors,Sylhet,1,132186,10859.1,96.46,14,23,4,4,50,3,7,2,29,No
47,Male,Masters,Chittagong,10,58832,8784.23,91.41,16,3,2,5,18,3,8,3,49,Yes
39,Male,High School,Khulna,6,40986,2143.41,98.75,8,25,4,4,61,3,8,4,28,No
59,Male,High School,Khulna,11,23880,2017.03,85.05,9,28,4,1,24,3,4,2,39,Yes
23,Male,High School,Barisal,1,130238,14280.59,97.57,9,14,0,2,99,2,8,2,15,No
55,Female,Bachelors,Barisal,11,40091,2607.88,92.54,11,17,3,2,59,1,2,6,0,Yes
39,Female,Bachelors,Chittagong,9,111514,17368.11,97.35,5,7,3,5,82,1,8,8,38,No
41,Female,Bachelors,Chittagong,9,41343,7798.3,89.21,5,23,2,2,61,0,10,10,9,No
34,Male,Bachelors,Sylhet,6,18931,1624.02,91.96,12,13,4,4,59,3,3,3,22,No
50,Male,High School,Sylhet,3,52932,5157.1,83.2,7,5,2,4,97,1,7,3,33,No
45,Male,Bachelors,Dhaka,6,111209,14899.35,94.36,9,29,0,4,18,3,6,8,17,No
22,Female,Bachelors,Dhaka,9,67952,5294.11,99.34,22,14,2,2,91,1,5,5,27,No
59,Male,PhD,Rajshahi,12,64528,3993.57,93.36,17,17,3,1,32,0,2,2,12,Yes
48,Female,Bachelors,Barisal,3,29904,4551.52,97.37,6,11,2,2,52,2,2,7,19,Yes
44,Female,Bachelors,Sylhet,12,143545,7392.86,95.98,13,13,0,3,46,2,4,9,43,Yes
46,Male,Bachelors,Chittagong,4,38777,3639.98,83.6,22,18,3,3,64,2,1,5,21,No
51,Male,Masters,Barisal,6,88215,6852.16,93.06,18,3,4,3,85,1,4,1,36,No
46,Female,High School,Chittagong,12,133426,20980.37,93.55,16,17,2,3,56,0,4,4,22,No
24,Male,Bachelors,Dhaka,11,87304,11485.49,90.54,22,21,3,2,86,0,3,2,15,No
58,Male,Bachelors,Sylhet,5,63945,4886.19,80.21,14,20,0,1,92,3,3,4,44,Yes
27,Female,Bachelors,Barisal,14,42020,3381.03,87.84,11,11,4,3,25,1,5,8,44,Yes
34,Female,High School,Chittagong,5,92356,18315.6,91.39,13,6,3,1,19,2,10,4,1,No
42,Male,Bachelors,Rajshahi,6,142070,11795.19,90.45,9,29,0,3,49,1,4,8,5,No
30,Female,PhD,Sylhet,10,145196,10805.18,91.34,11,24,3,3,23,0,5,9,9,No
31,Male,Bachelors,Chittagong,1,104781,17005.41,91.09,12,26,0,4,98,0,6,2,18,No
28,Female,Masters,Sylhet,14,87131,12393.57,86.65,23,29,1,3,30,3,8,10,43,Yes
45,Female,Bachelors,Barisal,12,93598,16370.71,92.86,16,17,2,2,10,3,8,7,49,Yes
31,Female,Bachelors,Khulna,4,60568,3443.66,90.44,6,15,2,4,96,1,9,2,13,No
51,Female,Bachelors,Khulna,1,125461,14509.36,99.37,19,5,2,5,16,2,5,1,35,No
27,Male,Bachelors,Khulna,6,96414,18792.26,99.98,5,13,3,1,68,1,6,5,10,No
48,Female,Bachelors,Dhaka,13,17938,1400.02,97.28,13,26,4,4,71,2,8,4,41,Yes
54,Other,Bachelors,Rajshahi,10,53568,4973.05,86.23,22,3,1,3,98,2,6,2,0,No
27,Male,Bachelors,Khulna,9,46713,2367.64,99.59,8,22,1,1,67,0,2,8,20,Yes
26,Female,Masters,Barisal,11,48892,4098.27,87.09,24,6,3,1,97,3,4,6,23,No
51,Male,Bachelors,Chittagong,3,21524,2505.99,76.01,9,21,1,4,23,3,9,9,34,No
53,Male,Bachelors,Sylhet,5,55098,3201.21,76.45,14,5,3,1,96,3,6,2,39,No
37,Male,Bachelors,Rajshahi,4,81657,13284.93,75.27,15,28,1,1,59,1,5,6,44,Yes
59,Male,Masters,Barisal,13,98532,8309.93,83.19,6,4,1,3,22,0,7,4,31,No
23,Female,Bachelors,Khulna,9,19406,2989.14,82.26,16,16,3,2,24,0,6,9,46,Yes
25,Male,High School,Sylhet,8,94459,15323.31,98.59,23,28,3,1,73,1,9,10,0,Yes
55,Female,High School,Khulna,9,64846,3926.25,94.59,6,13,3,2,93,1,2,10,41,Yes
48,Male,High School,Chittagong,10,86301,12585.83,91.07,13,9,0,1,66,3,5,6,9,No
25,Male,Masters,Chittagong,7,20856,1507.44,89.18,19,27,4,5,87,0,3,7,22,Yes
33,Female,Bachelors,Khulna,4,77213,6400.72,86.77,23,9,2,2,13,1,3,5,49,Yes
25,Female,Masters,Khulna,5,139779,12103.02,84.57,13,22,1,1,75,0,6,8,13,No
23,Male,High School,Chittagong,1,111517,5950.23,88.99,16,13,0,5,14,0,5,3,1,No
29,Male,Bachelors,Khulna,6,30898,1697.89,94.75,14,10,2,4,50,2,1,3,9,No
48,Male,Bachelors,Khulna,10,90186,11105.24,83.14,14,24,1,5,22,3,2,7,21,No
46,Male,Masters,Dhaka,9,30716,5491.29,96.18,12,2,0,1,10,1,10,6,4,No
28,Female,Masters,Chittagong,4,125461,12793.76,88.53,13,9,2,4,59,1,1,2,3,No
46,Female,Bachelors,Rajshahi,13,69833,4116.83,92.07,17,19,1,2,45,0,1,3,31,Yes
37,Male,PhD,Dhaka,10,51550,9295.4,84.19,13,28,0,4,63,3,2,3,27,Yes
59,Male,High School,Sylhet,10,23251,1848.93,82.41,19,20,1,2,31,1,6,8,45,Yes
50,Female,Bachelors,Khulna,2,109304,14346.49,92.07,7,6,0,3,89,0,5,8,5,No
31,Female,Bachelors,Chittagong,2,89312,13609.87,92.97,14,3,0,4,81,2,9,9,40,No
29,Male,Bachelors,Barisal,12,115630,14330.92,91.32,7,26,4,1,69,0,9,3,12,Yes
48,Male,Masters,Barisal,8,107720,12651.5,79.78,5,4,0,3,93,1,9,10,46,Yes
27,Male,Bachelors,Dhaka,14,34376,6705.77,83.13,23,19,1,4,21,1,6,5,0,No
53,Male,High School,Barisal,14,32886,3809.1,82.71,19,20,1,1,81,2,10,2,23,No
33,Male,Masters,Barisal,4,131773,8422.6,94.81,9,22,0,1,24,2,1,1,24,Yes
45,Male,High School,Chittagong,10,113792,19723.01,88.0,9,26,3,2,30,0,2,3,10,Yes
45,Male,Bachelors,Dhaka,5,91830,14684.65,89.35,11,29,1,4,42,3,6,9,31,No
24,Male,Bachelors,Sylhet,9,94254,12098.67,97.05,12,1,4,3,95,3,1,3,38,Yes
38,Female,PhD,Khulna,7,147231,19455.32,78.69,10,4,2,5,32,3,4,1,35,No
57,Male,Bachelors,Barisal,13,18539,1096.81,85.59,5,25,1,2,18,0,2,7,12,Yes
49,Female,Masters,Dhaka,8,108545,7205.89,91.58,20,3,2,3,88,3,4,1,13,No
41,Male,High School,Chittagong,9,59820,7215.69,94.02,21,20,4,2,76,0,6,5,10,No
47,Male,PhD,Dhaka,7,27785,2245.73,94.4,21,11,4,3,45,2,8,1,24,No
44,Male,Masters,Barisal,7,62597,9799.89,82.71,24,11,4,2,87,1,7,1,21,No
49,Male,Bachelors,Dhaka,12,124633,20719.76,83.85,13,29,3,4,54,2,9,5,21,No
29,Female,Masters,Chittagong,13,137826,27402.57,87.17,15,22,2,5,50,2,8,6,6,No
44,Female,Bachelors,Sylhet,1,83541,8373.87,81.6,14,6,2,5,20,3,4,2,14,No
57,Male,Masters,Dhaka,8,96186,8077.14,85.14,18,19,3,3,63,2,1,7,35,No
40,Male,Masters,Chittagong,14,127473,12102.18,76.42,22,11,4,3,82,2,9,6,13,No
42,Male,Bachelors,Sylhet,4,94324,9297.81,91.24,11,25,2,1,26,1,10,4,26,No
36,Female,Bachelors,Chittagong,3,35725,3908.44,85.34,24,26,3,1,88,3,10,5,33,Yes
36,Female,Bachelors,Dhaka,2,46077,4810.78,85.81,6,21,1,3,55,0,10,2,8,No
47,Male,Bachelors,Dhaka,13,88498,9488.1,93.28,5,20,3,4,75,3,9,3,48,Yes
22,Male,Bachelors,Khulna,14,130286,13852.47,91.11,12,9,1,5,40,1,4,2,22,No
59,Male,Masters,Khulna,7,88973,8170.8,83.74,7,2,1,1,23,0,2,1,30,Yes
26,Male,Bachelors,Rajshahi,11,24302,2128.55,85.23,11,28,2,5,17,3,2,1,13,Yes
27,Other,Bachelors,Khulna,8,38769,2915.98,84.65,8,12,3,1,49,1,7,6,12,No
45,Female,High School,Barisal,1,137439,18295.92,94.89,21,17,1,4,89,2,1,2,3,Yes
52,Female,Masters,Barisal,2,118734,10843.48,96.43,23,10,4,4,53,3,3,4,23,No
47,Male,Bachelors,Dhaka,4,75571,13141.87,88.35,12,12,2,3,28,1,3,7,37,No
22,Female,Bachelors,Dhaka,11,39579,2202.4,77.53,11,15,4,4,20,2,8,7,23,No
55,Male,High School,Sylhet,9,149083,16967.7,93.59,22,2,0,1,21,1,1,5,4,Yes
38,Female,Masters,Dhaka,5,52450,9846.88,92.58,8,26,1,4,69,3,4,8,46,Yes
45,Female,Bachelors,Barisal,3,64099,8405.74,76.85,21,2,2,1,59,0,8,7,47,Yes
56,Female,Masters,Chittagong,9,18709,3394.79,95.11,18,19,3,5,14,2,5,5,21,No
39,Female,Bachelors,Khulna,1,30914,1610.1,94.79,8,14,0,2,99,0,6,7,23,No
42,Female,Bachelors,Rajshahi,14,106285,8901.48,95.95,13,28,3,5,45,1,7,6,10,No
53,Male,Masters,Barisal,7,43536,7819.5,76.75,13,22,1,4,55,3,4,6,26,No
47,Male,Masters,Sylhet,14,118614,14943.81,98.45,7,14,0,2,99,0,10,9,23,No
22,Male,Bachelors,Barisal,13,149087,10664.49,97.59,15,28,4,2,44,1,10,6,37,Yes
30,Male,High School,Chittagong,2,70551,6106.66,89.7,21,14,1,3,17,1,3,1,2,No
42,Male,Bachelors,Barisal,6,23665,1585.75,92.74,22,8,2,5,48,1,8,1,31,No
49,Female,PhD,Rajshahi,7,64207,3671.79,92.21,16,29,4,3,55,1,9,9,16,No
57,Male,Bachelors,Sylhet,1,106905,19218.91,91.18,9,23,1,1,13,3,10,3,31,No
54,Female,Masters,Khulna,3,112745,12830.11,88.75,19,14,3,1,89,1,5,5,13,No
36,Male,High School,Barisal,7,125506,22148.08,91.48,21,15,0,5,29,2,9,10,35,No
