Age,Gender,Educational Qualification,Location,Tenure,Monthly Salary,Incentive Earnings,Attendance %,Leave Utilization,Distance from Workplace,Number of Transfers,Performance Rating,Training Hours,Promotion History,Manager Effectiveness Score,Employee Engagement Score,Overtime Hours,Previous Attrition Label
26,Male,High School,Sylhet,10,41811,5640.91,96.31,22,19,3,5,83,1,4,5,38,No
41,Male,Masters,Barisal,11,44634,3894.33,77.43,24,28,2,4,85,0,8,4,24,No
57,Male,High School,Chittagong,5,18360,3278.92,91.65,6,9,4,3,72,3,2,1,1,Yes
49,Female,Masters,Khulna,2,136807,6876.91,92.56,6,11,0,2,78,2,4,6,46,Yes
23,Female,Masters,Sylhet,4,141589,8878.21,85.95,24,2,4,4,48,0,5,3,27,No
44,Female,Masters,Sylhet,10,15186,937.08,78.77,19,26,2,3,63,2,7,4,43,Yes
58,Female,PhD,Rajshahi,12,106492,16159.22,87.1,15,10,0,2,34,1,3,5,30,No
47,Male,Bachelors,Khulna,7,37421,6230.54,96.59,24,1,0,2,57,0,5,6,38,No
23,Female,Bachelors,Khulna,10,65962,9986.96,90.66,16,4,4,5,46,2,10,4,40,No
30,Female,Bachelors,Chittagong,1,40666,2977.75,85.6,11,28,3,4,28,1,1,1,46,Yes
40,Female,Bachelors,Rajshahi,2,87066,16159.89,95.08,6,6,1,1,37,1,10,1,1,No
37,Female,Bachelors,Barisal,4,84185,14330.26,93.27,14,12,3,4,51,3,4,7,2,No
27,Female,Bachelors,Rajshahi,12,50318,9584.24,81.97,6,6,2,5,68,2,8,8,26,No
32,Male,Bachelors,Khulna,2,43168,7525.79,94.23,9,20,1,4,59,3,3,9,9,No
44,Male,Masters,Barisal,3,136421,10963.61,77.1,20,23,2,4,32,1,1,9,6,No
27,Other,Masters,Rajshahi,7,17029,1965.32,83.0,19,16,0,3,36,0,8,2,27,No
37,Male,Bachelors,Sylhet,9,65868,11684.6,85.32,6,22,2,4,77,0,8,10,18,No
46,Female,Bachelors,Barisal,5,51354,6416.19,83.61,13,10,1,4,67,0,1,9,28,No
46,Male,Bachelors,Rajshahi,10,145468,17514.31,84.02,5,13,4,5,50,2,8,5,47,Yes
29,Female,High School,Rajshahi,1,94082,14377.97,92.78,9,10,3,2,59,2,8,9,43,Yes
42,Female,High School,Rajshahi,7,100377,14217.26,88.2,9,16,3,1,27,3,3,2,16,No
25,Male,High School,Rajshahi,7,119637,19748.57,98.37,22,25,3,3,94,2,8,8,1,No
35,Female,High School,Barisal,5,88853,13222.47,87.68,19,11,0,4,32,0,7,10,47,Yes
31,Female,Bachelors,Barisal,2,140855,27436.48,81.62,15,5,2,1,34,3,1,1,21,Yes
42,Male,Masters,Barisal,1,76922,10423.86,89.33,21,11,3,5,34,0,3,4,49,Yes
22,Other,High School,Dhaka,14,62197,8692.98,88.56,19,27,1,1,89,3,6,2,29,Yes
27,Male,Bachelors,Barisal,12,139681,23596.03,87.8,22,16,3,2,97,1,8,5,17,No
36,Female,Bachelors,Khulna,3,37087,2053.99,83.06,18,19,4,3,61,1,8,10,25,No
43,Male,High School,Sylhet,7,56394,8167.05,89.21,19,8,0,3,56,2,4,3,7,No
23,Male,Bachelors,Rajshahi,12,47154,7459.22,76.17,5,4,4,3,13,2,6,5,29,No
33,Female,PhD,Dhaka,5,21028,1402.17,96.39,5,10,4,2,15,2,9,6,39,Yes
49,Other,Bachelors,Khulna,2,80051,10660.74,90.04,11,22,3,2,38,2,2,2,11,Yes
46,Male,Bachelors,Barisal,1,104706,20172.98,87.1,17,4,3,3,14,3,2,4,11,No
22,Other,High School,Dhaka,12,58503,5971.88,89.04,14,21,3,2,44,1,10,9,48,Yes
53,Female,Bachelors,Dhaka,3,32997,4050.44,75.79,21,27,1,2,95,3,10,1,10,Yes
58,Male,Bachelors,Dhaka,8,59672,4585.76,88.9,9,23,0,1,93,2,2,6,18,Yes
31,Male,Bachelors,Rajshahi,9,65259,4088.7,81.07,18,4,3,1,41,3,10,3,33,No
50,Male,Bachelors,Chittagong,8,122480,13369.34,78.21,13,25,3,4,78,1,7,5,9,No
52,Male,Bachelors,Barisal,7,120308,11317.26,93.95,12,16,1,4,85,1,3,3,23,No
41,Male,Bachelors,Barisal,4,86658,13713.41,85.45,21,5,1,2,67,0,7,2,3,No
41,Other,High School,Sylhet,1,71786,7162.9,75.7,20,28,0,2,34,1,4,1,31,Yes
51,Female,Masters,Rajshahi,14,79010,10031.93,84.85,12,19,4,5,11,3,1,2,29,No
52,Female,High School,Dhaka,10,132652,25144.98,88.81,17,3,1,3,37,1,7,10,3,No
46,Male,Bachelors,Chittagong,10,110908,17463.01,93.49,19,29,1,1,15,0,10,2,12,Yes
51,Female,Bachelors,Dhaka,10,50018,7597.98,83.37,23,1,0,5,83,3,8,10,9,No
32,Male,Bachelors,Khulna,14,111140,11967.28,76.76,22,24,0,2,14,3,4,5,49,Yes
43,Male,Bachelors,Dhaka,5,22994,4319.57,99.93,6,18,3,1,77,3,3,6,4,No
26,Male,High School,Sylhet,9,132404,7876.58,81.18,23,29,4,5,38,3,3,2,0,No
30,Female,High School,Chittagong,6,56045,10750.45,83.74,10,1,1,4,30,1,8,4,15,No
25,Female,High School,Khulna,2,119238,11546.26,85.03,6,27,0,2,74,0,6,3,31,Yes
33,Male,Masters,Sylhet,6,63001,5631.7,94.24,6,2,3,2,11,3,5,1,14,No
45,Female,Bachelors,Sylhet,3,105139,5433.47,96.12,23,24,2,5,56,2,3,10,4,No
48,Male,High School,Chittagong,10,133975,15720.86,87.92,8,15,1,5,66,3,8,4,41,Yes
24,Male,Masters,Barisal,13,22235,3353.43,95.73,10,19,4,1,18,3,4,10,28,No
54,Female,Bachelors,Khulna,6,119986,6272.1,92.09,12,2,4,4,17,2,2,2,35,No
30,Male,Masters,Dhaka,11,47564,4203.1,79.49,21,12,2,4,72,3,8,10,36,No
49,Female,PhD,Rajshahi,7,91402,9820.26,95.88,17,1,1,5,16,3,4,1,48,Yes
25,Male,Bachelors,Sylhet,7,118548,12451.72,85.76,8,13,0,2,32,2,9,5,45,Yes
44,Female,Bachelors,Chittagong,3,109919,20411.5,96.68,10,1,1,2,60,0,8,2,30,No
33,Male,Bachelors,Dhaka,10,79094,14737.68,83.0,11,25,4,2,27,3,1,10,32,Yes
54,Female,Bachelors,Dhaka,14,119387,22986.2,96.18,7,24,4,1,13,2,2,2,0,Yes
50,Male,Bachelors,Khulna,14,135890,7460.79,99.27,20,6,2,2,47,0,8,4,23,No
36,Male,Bachelors,Rajshahi,3,139697,21099.38,90.59,20,23,0,4,82,3,6,10,1,No
44,Male,Masters,Sylhet,14,89520,14226.93,90.21,9,24,0,2,59,2,1,3,48,Yes
31,Male,Bachelors,Khulna,5,15293,2935.9,93.16,18,19,3,3,20,2,7,9,41,Yes
50,Male,Bachelors,Barisal,6,47747,4271.64,98.04,20,23,1,4,40,0,8,5,22,No
37,Male,Bachelors,Sylhet,12,16734,2064.92,86.66,14,4,3,4,66,3,2,7,10,Yes
52,Male,Bachelors,Rajshahi,12,102409,14169.26,89.75,16,14,2,3,89,3,6,6,49,Yes
52,Female,High School,Khulna,7,93839,13209.86,78.04,5,5,4,1,98,0,5,10,45,Yes
46,Female,Bachelors,Dhaka,7,55787,8721.97,76.39,21,23,1,2,99,3,8,1,47,Yes
39,Other,Bachelors,Sylhet,13,47066,2752.49,85.57,22,16,3,3,34,0,3,3,35,No
44,Female,Masters,Khulna,14,97388,8590.32,96.75,10,1,3,2,64,1,1,9,38,Yes
23,Male,Bachelors,Rajshahi,12,42597,7972.21,79.27,15,24,2,1,21,2,9,8,42,Yes
55,Male,Masters,Sylhet,13,118995,13679.67,76.54,7,19,1,2,27,1,3,5,28,No
33,Male,Bachelors,Rajshahi,7,82228,11826.64,95.21,6,9,0,4,51,3,4,1,45,Yes
24,Female,Bachelors,Rajshahi,12,99243,10731.26,82.98,21,10,0,5,68,3,10,3,20,No
45,Female,Bachelors,Barisal,6,135395,20841.78,82.94,9,28,0,3,58,0,9,4,9,No
37,Male,Bachelors,Khulna,3,119084,16137.22,86.42,24,11,4,4,54,1,6,1,27,No
40,Female,Bachelors,Barisal,8,71185,11177.17,75.64,5,11,0,3,40,3,3,7,36,No
23,Female,Bachelors,Khulna,2,117468,7917.74,97.55,22,21,0,5,31,2,3,9,48,Yes
59,Male,High School,Dhaka,3,141094,22803.25,95.84,21,7,0,4,63,0,1,2,6,No
41,Male,Bachelors,Rajshahi,8,83490,7556.27,82.64,8,2,4,5,40,2,8,3,39,No
41,Female,Bachelors,Sylhet,14,66349,12858.16,85.64,24,18,4,5,28,1,2,5,17,No
34,Male,Masters,Dhaka,7,145224,27997.62,90.68,9,2,0,1,70,2,4,6,2,No
46,Male,High School,Dhaka,11,22551,3417.83,80.37,12,17,4,3,82,3,8,5,45,Yes
42,Male,Bachelors,Barisal,4,25253,4749.42,75.12,21,7,1,5,69,1,1,8,30,No
34,Male,Bachelors,Barisal,3,35741,3687.49,97.23,8,4,0,3,51,0,10,6,31,No
59,Male,Bachelors,Barisal,3,115344,8483.07,95.07,11,25,0,3,46,3,4,4,25,No
39,Male,Bachelors,Sylhet,1,68887,9258.32,94.24,21,19,3,5,50,1,7,9,30,No
48,Female,Bachelors,Rajshahi,9,116030,21670.61,82.85,7,15,4,1,52,3,10,1,38,No
38,Female,Masters,Chittagong,11,94127,10428.3,84.7,11,25,4,3,95,1,8,1,11,No
27,Other,Bachelors,Barisal,3,71268,11138.32,96.15,12,16,0,2,66,1,6,8,30,No
48,Female,Bachelors,Sylhet,5,90381,15182.21,82.83,18,9,2,5,58,2,9,10,47,Yes
53,Female,High School,Sylhet,5,21272,2188.96,91.99,21,18,1,4,60,2,1,4,43,Yes
30,Female,High School,Khulna,8,96348,8162.5,77.9,10,29,3,3,93,1,6,6,23,No
45,Male,High School,Rajshahi,2,51763,4783.66,92.84,23,10,3,5,30,0,7,5,4,No
49,Male,High School,Dhaka,14,65967,8244.62,96.43,11,12,1,2,90,1,2,6,49,Yes
23,Male,Bachelors,Chittagong,2,132655,12607.0,88.34,22,4,3,1,79,1,10,10,2,No
49,Male,High School,Khulna,7,133195,11733.13,81.43,19,7,2,3,42,1,9,7,24,No
29,Female,Bachelors,Sylhet,4,17883,2614.56,97.33,19,26,4,2,98,3,10,1,29,Yes
53,Female,Bachelors,Dhaka,10,71333,8061.71,90.6,20,18,0,4,38,1,8,7,1,No
34,Female,Bachelors,Sylhet,4,54984,5437.45,88.57,23,6,3,2,92,1,10,6,7,No
25,Female,Bachelors,Khulna,1,66584,11478.36,97.19,16,11,1,5,81,2,1,3,23,No
25,Female,High School,Chittagong,2,29738,3993.38,78.84,18,25,4,4,81,1,7,3,10,No
56,Female,Bachelors,Chittagong,2,111934,5783.23,89.71,7,5,1,3,96,2,7,9,13,No
58,Male,Bachelors,Barisal,5,30324,2910.58,75.34,23,6,1,4,11,0,2,9,38,No
39,Male,Bachelors,Rajshahi,14,93490,6169.24,79.92,23,8,0,3,13,0,5,5,33,No
28,Female,Masters,Khulna,5,143901,27773.43,84.37,16,10,3,1,37,2,6,3,14,No
38,Male,Bachelors,Rajshahi,10,68284,11649.0,93.85,10,23,4,2,88,3,7,3,25,No
47,Female,High School,Rajshahi,11,43548,8562.0,95.06,15,4,2,4,45,2,6,10,27,No
51,Female,Bachelors,Barisal,2,59508,3018.45,91.01,12,26,3,5,44,0,6,6,40,No
49,Male,Bachelors,Sylhet,3,96986,7869.66,77.72,14,15,2,5,26,1,3,7,38,No
52,Other,Bachelors,Barisal,2,119820,15871.67,83.8,18,4,3,3,83,1,4,7,26,No
46,Female,Bachelors,Barisal,5,15937,1876.34,85.28,15,28,4,3,47,1,7,1,49,Yes
29,Male,Bachelors,Sylhet,10,24542,1234.93,86.07,17,7,4,5,62,1,1,4,1,No
31,Male,PhD,Chittagong,5,69766,12211.23,97.73,12,2,2,4,57,1,1,1,26,No
22,Male,Bachelors,Chittagong,9,112771,15515.42,81.08,11,12,1,3,62,2,2,1,1,No
44,Male,Masters,Rajshahi,10,94145,10642.05,81.58,9,11,0,3,41,3,4,9,7,No
50,Female,Masters,Sylhet,6,43192,3669.51,96.29,21,22,4,2,64,0,3,4,3,No
56,Male,Masters,Khulna,4,114962,6148.57,85.13,10,15,4,5,17,1,3,5,8,No
38,Other,Bachelors,Sylhet,4,26399,4470.65,88.44,13,16,0,5,68,2,5,2,40,No
53,Male,Masters,Khulna,10,80106,8019.67,81.51,6,3,1,3,64,3,6,2,41,Yes
32,Female,Bachelors,Sylhet,1,118029,18037.73,87.06,16,13,3,4,69,1,1,2,45,Yes
50,Female,Masters,Rajshahi,4,141083,8840.71,83.49,16,28,1,4,24,1,6,4,14,No
50,Male,Masters,Chittagong,6,98251,18489.83,77.01,9,6,0,2,95,1,4,2,0,No
33,Male,High School,Dhaka,6,71256,11203.88,77.19,10,9,0,1,55,0,4,3,7,No
51,Male,Bachelors,Barisal,13,93373,7601.87,85.89,22,5,0,4,34,2,1,3,46,Yes
52,Male,Bachelors,Khulna,2,100644,18124.38,84.08,11,4,2,4,69,1,10,10,5,No
53,Male,Bachelors,Dhaka,9,22586,1955.77,88.19,15,4,3,4,48,2,1,4,48,Yes
49,Female,Bachelors,Sylhet,6,129315,24024.14,75.91,8,20,4,2,82,1,6,5,25,No
57,Female,Bachelors,Rajshahi,9,76451,10865.24,77.55,9,2,3,3,22,0,6,10,26,No
41,Male,Masters,Barisal,5,113685,7514.31,84.62,13,1,4,1,98,1,10,9,14,No
59,Female,Bachelors,Sylhet,3,108228,15791.31,93.18,12,1,2,3,78,0,6,4,33,No
57,Male,Bachelors,Khulna,7,18735,1102.42,80.92,12,6,4,3,28,2,8,5,21,No
40,Female,Bachelors,Khulna,8,50038,8889.04,85.47,5,14,2,1,77,1,6,7,5,No
46,Male,Masters,Dhaka,3,79773,11289.35,93.93,15,27,2,1,99,3,3,7,49,Yes
36,Female,Bachelors,Sylhet,4,72771,8692.98,94.09,8,3,4,3,88,3,8,8,13,No
39,Female,High School,Chittagong,8,145536,16791.69,77.83,24,14,3,4,16,2,3,3,31,No
44,Male,Bachelors,Sylhet,8,15698,902.15,97.47,5,17,2,4,37,3,5,10,24,No
32,Other,Bachelors,Barisal,12,108377,20550.25,95.05,23,23,3,1,61,1,4,5,48,Yes
49,Male,Bachelors,Dhaka,10,91738,11023.93,86.34,11,26,1,2,30,1,1,6,29,Yes
51,Female,High School,Khulna,7,108189,10391.94,76.7,16,5,1,1,97,0,2,4,6,Yes
31,Male,Bachelors,Sylhet,8,19992,3869.06,96.7,15,18,2,4,89,1,2,8,28,Yes
27,Male,Bachelors,Barisal,3,91261,6271.73,79.81,7,16,4,4,38,2,5,3,4,No
58,Female,Masters,Sylhet,5,43077,3514.16,98.19,14,15,2,1,34,3,6,1,44,Yes
34,Female,Bachelors,Khulna,14,79464,11982.31,78.59,17,1,2,4,32,0,4,9,28,No
36,Male,Bachelors,Khulna,7,144575,7782.13,80.56,6,14,4,3,24,1,6,9,47,Yes
54,Female,Bachelors,Sylhet,7,86685,11787.01,90.74,24,14,0,5,72,2,4,7,4,No
31,Male,High School,Barisal,14,114444,13272.33,88.75,9,1,4,2,81,2,10,10,14,No
35,Male,Bachelors,Rajshahi,3,88207,11711.44,88.36,7,26,4,1,24,1,9,2,15,Yes
27,Male,Bachelors,Rajshahi,6,59664,5806.99,81.63,16,1,1,1,71,3,9,1,36,No
24,Female,High School,Chittagong,7,25002,4512.15,75.99,16,13,3,5,10,2,6,4,18,No
40,Male,Bachelors,Sylhet,11,103072,14699.81,80.3,13,9,2,4,45,2,10,9,43,Yes
55,Male,High School,Khulna,2,108309,15213.68,99.93,9,5,1,2,14,1,10,8,27,No
29,Male,High School,Chittagong,4,53550,5169.13,75.58,14,15,4,3,25,3,1,8,16,No
22,Male,Masters,Chittagong,5,109234,20057.6,89.68,15,6,3,5,92,0,9,7,26,No
45,Male,Bachelors,Khulna,5,132297,14444.58,89.23,12,5,4,5,33,2,5,8,28,No
49,Female,High School,Khulna,2,128500,22546.25,80.57,10,17,3,3,42,2,3,10,39,No
48,Male,PhD,Barisal,10,26953,4230.19,88.46,14,15,3,2,32,2,8,9,1,No
36,Female,Bachelors,Chittagong,6,52213,2663.25,91.77,13,10,3,1,78,0,9,9,33,No
57,Male,Bachelors,Dhaka,12,78078,13082.67,76.22,14,23,3,3,57,1,3,10,26,No
55,Male,Bachelors,Chittagong,10,79253,8021.28,92.22,24,9,3,4,22,0,4,2,7,No
59,Male,Masters,Chittagong,6,15833,1862.48,94.51,22,7,1,1,43,2,10,3,14,Yes
27,Female,High School,Rajshahi,5,86390,16500.84,89.04,10,21,0,4,49,1,10,8,22,No
38,Other,Masters,Khulna,2,142889,12363.76,96.22,24,19,4,4,27,2,3,6,20,No
36,Male,PhD,Sylhet,3,94200,16077.95,98.86,19,27,0,2,73,0,6,1,16,Yes
27,Female,Bachelors,Khulna,1,44753,5767.65,81.2,20,5,2,5,81,2,10,6,29,No
31,Female,High School,Sylhet,12,66461,5828.83,86.67,19,22,1,1,63,2,9,5,6,No
37,Female,High School,Barisal,10,55068,4809.17,96.07,12,5,0,3,10,0,6,7,43,Yes
26,Female,Masters,Khulna,2,102966,8002.6,87.63,6,18,2,3,34,0,4,8,38,No
52,Male,High School,Dhaka,13,112974,13634.92,99.62,11,22,0,1,36,3,5,7,3,No
42,Female,High School,Barisal,6,66037,7124.76,95.7,8,3,1,2,94,3,8,4,41,Yes
42,Female,Bachelors,Sylhet,4,70939,7266.38,77.67,22,1,2,2,50,2,7,6,29,No
37,Other,Bachelors,Sylhet,5,147375,17903.95,86.66,12,8,2,5,40,3,9,2,17,No
33,Female,Bachelors,Sylhet,9,122435,21613.5,79.16,11,9,3,1,69,0,2,9,28,Yes
26,Male,Masters,Barisal,5,147430,9305.53,94.93,14,5,3,5,38,0,1,7,19,No
43,Male,Bachelors,Dhaka,12,146430,23285.46,94.83,9,1,0,2,54,0,5,9,32,No
50,Male,Masters,Barisal,5,135556,10409.81,79.65,19,12,3,5,37,1,1,3,35,No
38,Male,Masters,Rajshahi,2,106637,21245.73,80.46,23,17,1,2,66,0,8,9,36,No
26,Female,Bachelors,Rajshahi,3,77360,4946.45,95.75,15,28,2,5,76,3,1,7,43,Yes
40,Male,High School,Barisal,7,100249,9373.2,88.21,21,11,3,5,71,0,1,6,2,No
36,Other,Masters,Chittagong,12,91078,8055.94,98.99,20,13,0,5,86,1,9,9,32,No
40,Female,High School,Khulna,2,45632,8197.56,80.66,7,19,4,2,91,3,10,6,4,No
47,Female,Bachelors,Rajshahi,9,38342,4894.8,90.69,14,25,1,3,35,3,4,10,42,Yes
22,Female,Bachelors,Dhaka,2,105647,10311.6,81.28,14,7,3,5,21,3,3,10,20,No
56,Female,High School,Khulna,9,88316,10243.8,98.02,16,18,0,4,67,2,8,1,31,No
43,Male,Bachelors,Sylhet,2,48204,2700.16,95.73,16,23,0,3,44,3,6,7,26,No
56,Male,Masters,Dhaka,10,76747,7927.35,93.66,18,13,4,4,61,2,8,3,44,Yes
36,Female,Bachelors,Dhaka,14,82572,4656.13,92.55,18,29,2,2,88,1,6,9,31,Yes
50,Male,Masters,Barisal,11,24764,2284.1,77.19,5,12,2,3,14,0,9,7,42,Yes
43,Male,Bachelors,Rajshahi,11,110796,14125.6,92.55,8,28,0,4,84,2,3,8,29,No
54,Female,Bachelors,Barisal,5,139771,7279.32,81.93,20,11,0,1,95,2,9,10,35,No
30,Male,Bachelors,Khulna,6,42412,8196.05,75.41,12,20,1,5,33,0,2,5,28,No
37,Male,Bachelors,Dhaka,10,46400,8681.57,83.29,22,4,4,2,50,3,6,8,2,No
47,Female,High School,Barisal,4,62818,10845.72,91.63,7,16,2,2,62,2,8,1,47,Yes
29,Female,Bachelors,Sylhet,3,34768,4180.33,90.3,10,26,0,4,25,3,1,4,22,Yes
31,Male,Bachelors,Dhaka,11,89463,13470.81,99.48,21,20,0,5,38,0,10,3,12,No
47,Male,Masters,Khulna,12,64594,9723.2,86.9,8,9,4,2,25,3,1,9,15,Yes
24,Male,High School,Dhaka,10,89713,5369.79,96.09,19,17,3,1,23,3,8,2,11,No
25,Male,Masters,Barisal,4,78207,10588.6,92.71,16,15,3,5,27,3,8,1,49,Yes
43,Female,High School,Khulna,13,62125,9584.8,92.41,22,1,3,4,84,0,1,6,26,No
56,Female,PhD,Dhaka,5,100049,18740.5,78.0,22,12,3,1,54,0,5,5,44,Yes
31,Female,Bachelors,Chittagong,4,125060,13676.74,86.6,7,7,4,1,20,0,6,7,5,No
37,Male,Masters,Sylhet,5,98977,11398.89,97.42,7,20,4,4,77,1,5,3,10,No
39,Female,Bachelors,Chittagong,3,89962,15815.66,93.8,22,6,0,2,59,3,7,6,4,No
54,Female,High School,Khulna,3,104999,11170.34,83.82,15,1,1,2,28,0,2,8,9,Yes
56,Male,PhD,Sylhet,3,80209,9777.78,77.02,8,1,1,2,32,1,3,4,16,No
55,Male,Masters,Rajshahi,5,34189,6652.71,75.71,19,29,4,5,77,2,4,3,30,No
55,Female,High School,Khulna,14,70068,4822.37,81.99,16,12,2,4,12,2,5,9,17,No
51,Female,High School,Sylhet,8,68828,12969.24,97.1,12,12,3,4,94,1,7,10,33,No
37,Female,Masters,Chittagong,11,137737,24142.93,85.41,7,4,1,4,62,1,3,3,19,No
53,Male,Bachelors,Sylhet,13,135215,18866.79,90.25,7,25,3,3,70,0,5,4,15,No
54,Other,Bachelors,Rajshahi,14,81568,13825.9,87.17,23,16,3,3,38,1,10,6,41,Yes
56,Male,Bachelors,Dhaka,12,99362,19361.84,76.79,20,2,0,5,58,2,4,7,23,No
58,Male,High School,Khulna,6,69126,10695.8,83.28,24,25,0,2,71,3,3,6,49,Yes
50,Female,Masters,Sylhet,9,139260,26405.76,83.82,12,1,4,3,37,3,10,4,23,No
34,Male,Masters,Khulna,6,48678,3666.99,75.04,23,11,3,3,87,3,3,5,45,Yes
38,Other,Masters,Sylhet,8,17929,2465.37,90.4,24,12,1,4,93,3,9,10,3,No
42,Male,High School,Chittagong,7,48025,3862.47,85.15,18,17,0,5,13,2,9,8,7,No
56,Other,PhD,Khulna,4,42773,7492.73,90.19,19,6,1,4,31,2,4,3,22,No
48,Female,High School,Barisal,10,119341,10359.4,85.17,19,26,1,1,56,2,4,8,9,Yes
41,Male,Masters,Rajshahi,4,148318,13104.88,95.1,21,26,3,5,65,0,6,3,20,No
29,Female,High School,Chittagong,14,16051,1183.98,88.95,17,21,0,5,71,2,2,9,23,Yes
52,Female,Bachelors,Khulna,10,21762,2769.87,98.55,5,25,0,5,23,0,8,5,45,Yes
51,Female,Bachelors,Khulna,7,73162,6781.64,90.51,24,16,0,2,34,0,2,6,12,Yes
42,Male,PhD,Dhaka,12,137690,18479.44,88.46,24,4,0,5,86,3,9,1,48,Yes
28,Female,Masters,Rajshahi,2,93802,15075.37,90.63,11,20,2,1,93,3,9,10,34,No
44,Female,PhD,Barisal,8,137492,23115.02,88.21,6,21,0,4,58,2,10,5,34,No
30,Male,Masters,Chittagong,4,72899,12058.39,94.5,6,12,1,4,61,2,9,5,9,No
28,Male,Bachelors,Khulna,11,146348,19260.47,88.53,20,9,2,5,94,3,6,2,11,No
48,Male,Bachelors,Barisal,7,112818,10848.69,86.02,10,19,3,2,62,1,4,1,21,No
34,Male,Masters,Barisal,4,129574,10735.71,78.61,15,14,3,5,81,0,5,4,26,No
41,Female,Bachelors,Sylhet,4,23190,1190.81,83.53,12,22,0,4,18,1,10,9,2,No
22,Female,Bachelors,Rajshahi,8,28343,2365.75,97.79,16,21,1,2,74,1,7,8,23,No
57,Male,Bachelors,Chittagong,10,16146,1848.11,81.47,10,20,2,2,44,3,10,4,44,Yes
50,Female,Masters,Chittagong,3,96270,12032.81,78.79,24,11,3,4,13,1,10,2,31,No
29,Female,Masters,Rajshahi,10,62532,5730.12,84.36,24,12,3,2,27,3,7,5,42,Yes
26,Female,High School,Sylhet,4,140429,25240.88,94.6,16,16,1,4,29,3,8,7,42,Yes
26,Female,High School,Barisal,4,92407,7346.01,87.09,23,6,2,3,66,1,9,6,10,No
30,Male,Masters,Khulna,6,88954,17096.39,93.03,11,5,1,1,64,1,3,5,16,No
56,Male,Bachelors,Dhaka,5,40544,3800.3,79.03,11,11,2,1,11,0,2,5,3,Yes
53,Other,Masters,Rajshahi,3,79318,15180.3,90.33,5,5,3,1,34,3,8,3,39,No
59,Male,Bachelors,Khulna,11,27033,5321.29,81.04,6,1,4,4,16,2,8,7,32,No
44,Male,Bachelors,Khulna,12,98734,13865.47,95.2,21,27,3,4,24,1,4,7,29,No
37,Female,High School,Rajshahi,6,91276,9817.37,86.65,10,18,4,4,82,0,9,2,12,No
30,Male,High School,Dhaka,6,133072,14301.13,83.46,22,5,0,1,30,2,10,6,22,No
39,Female,Bachelors,Khulna,1,15813,1319.91,98.97,16,10,4,3,16,3,1,7,28,Yes
27,Female,Masters,Sylhet,14,45761,8068.63,75.77,13,11,1,3,22,2,9,1,25,No
51,Male,High School,Dhaka,1,71625,4796.1,97.27,12,24,2,3,24,0,10,10,36,No
37,Female,Bachelors,Sylhet,12,136198,13881.99,97.74,13,27,1,3,36,2,9,6,17,No
44,Male,Bachelors,Sylhet,9,62222,10342.99,88.31,21,15,1,1,35,1,8,5,23,No
56,Male,High School,Chittagong,4,117321,20292.88,83.58,24,18,1,4,87,3,10,3,48,Yes
23,Male,PhD,Khulna,6,43441,7559.31,89.99,19,13,3,2,49,1,10,1,34,No
31,Female,Masters,Sylhet,2,146387,16282.3,77.62,16,28,4,4,27,2,6,10,16,No
27,Male,Masters,Rajshahi,1,83061,13122.71,98.23,14,10,1,1,74,0,2,3,41,Yes
49,Male,Bachelors,Barisal,12,111290,15246.56,91.09,11,23,1,4,26,3,6,1,36,No
55,Female,Masters,Khulna,13,106964,14100.01,89.23,22,17,3,4,54,3,10,7,34,No
54,Female,PhD,Sylhet,12,92956,13337.47,93.55,7,19,4,4,82,1,1,1,22,No
45,Female,Bachelors,Sylhet,12,35164,4459.09,85.77,19,18,3,1,77,1,6,2,18,No
48,Male,PhD,Sylhet,12,37559,5709.37,97.47,6,14,1,2,10,0,3,10,10,No
28,Male,Bachelors,Sylhet,8,94303,15218.74,98.06,6,29,0,4,12,1,10,8,34,No
58,Female,Bachelors,Rajshahi,12,66344,10794.16,86.58,21,22,1,3,24,0,5,6,18,No
34,Male,Bachelors,Sylhet,11,122501,10646.64,83.16,14,9,1,4,80,2,6,3,40,No
40,Male,Bachelors,Sylhet,4,62926,3757.46,91.51,12,6,1,2,39,2,4,2,15,No
30,Female,Bachelors,Dhaka,4,126594,14125.38,96.95,7,12,0,3,12,1,10,9,39,No
25,Male,High School,Rajshahi,1,120894,17414.07,95.56,16,24,2,2,69,0,6,7,26,No
30,Male,High School,Barisal,13,125901,10907.08,91.99,6,22,3,4,37,0,6,9,2,No
46,Female,Bachelors,Dhaka,13,148384,25099.79,92.94,23,7,3,5,97,2,9,7,3,No
49,Female,Masters,Rajshahi,1,32509,3479.42,76.83,17,21,0,1,77,0,8,6,10,No
29,Female,Bachelors,Chittagong,6,116392,21752.75,88.98,22,23,2,4,47,3,3,9,20,No
23,Female,High School,Barisal,4,142265,21761.8,99.2,13,8,0,5,97,1,3,8,32,No
42,Female,Bachelors,Rajshahi,2,45737,6041.26,87.66,8,4,4,3,98,2,8,8,14,No
30,Male,High School,Rajshahi,9,119760,19093.95,93.33,5,20,2,1,97,3,9,1,7,No
41,Male,High School,Dhaka,2,29502,4309.49,82.67,6,15,4,1,75,3,5,8,12,No
33,Male,Bachelors,Rajshahi,4,23988,4528.15,94.18,23,18,2,3,57,0,3,8,37,No
37,Male,Bachelors,Chittagong,3,123779,12749.23,76.19,23,17,0,3,40,1,8,6,8,No
